,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
10,,Apartment,"2268 14th Ave W Apt 202, Seattle, WA 98119",,1-bedroom,1.0,600.0,1395.0,5,8.4,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/2268-14th-Ave-W-Apt-202_Seattle_WA_98119_M13098-48615
11,,Other,"3817 NE 91st St, Seattle, WA 98115",,4-bedroom,2.0,2020.0,3150.0,6,8.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/3817-NE-91st-St_Seattle_WA_98115_M19973-47691
12,Eastlake Flats,Apartment,"2820 Eastlake Ave E, Seattle, WA 98102",2015,studio,1.0,243.0,1034.0,4,7.5,2650.0,684990.0,"['Balcony', 'Bathtubs', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Cable Ready', 'Cats Allowed', 'Concrete Floors', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Gated', 'Green Building', 'Hardwood Floors', 'High Ceilings', 'High Speed Internet Access', 'Large Dogs Allowed', 'Laundry Facilities', 'Laundry Service', 'Maintenance on site', 'Media Room', 'Patio', 'Property Manager on Site', 'Public Transportation', 'Recycling', 'Recycling', 'Roof Top Patio', 'Sundeck', 'Vaulted Ceiling', 'Vaulted Ceilings', 'View', 'Wardrobes', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Handrails', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2820-Eastlake-Ave-E_Seattle_WA_98102_M16449-37672
13,Eastlake Flats,Apartment,"2820 Eastlake Ave E, Seattle, WA 98102",2015,studio,1.0,0.0,1059.0,4,7.5,2650.0,684990.0,"['Balcony', 'Bathtubs', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Cable Ready', 'Cats Allowed', 'Concrete Floors', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Gated', 'Green Building', 'Hardwood Floors', 'High Ceilings', 'High Speed Internet Access', 'Large Dogs Allowed', 'Laundry Facilities', 'Laundry Service', 'Maintenance on site', 'Media Room', 'Patio', 'Property Manager on Site', 'Public Transportation', 'Recycling', 'Recycling', 'Roof Top Patio', 'Sundeck', 'Vaulted Ceiling', 'Vaulted Ceilings', 'View', 'Wardrobes', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Handrails', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2820-Eastlake-Ave-E_Seattle_WA_98102_M16449-37672
14,Eastlake Flats,Apartment,"2820 Eastlake Ave E, Seattle, WA 98102",2015,studio,1.0,436.0,1270.0,4,7.5,2650.0,684990.0,"['Balcony', 'Bathtubs', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Cable Ready', 'Cats Allowed', 'Concrete Floors', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Gated', 'Green Building', 'Hardwood Floors', 'High Ceilings', 'High Speed Internet Access', 'Large Dogs Allowed', 'Laundry Facilities', 'Laundry Service', 'Maintenance on site', 'Media Room', 'Patio', 'Property Manager on Site', 'Public Transportation', 'Recycling', 'Recycling', 'Roof Top Patio', 'Sundeck', 'Vaulted Ceiling', 'Vaulted Ceilings', 'View', 'Wardrobes', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Handrails', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2820-Eastlake-Ave-E_Seattle_WA_98102_M16449-37672
15,Eastlake Flats,Apartment,"2820 Eastlake Ave E, Seattle, WA 98102",2015,studio,1.0,0.0,908.0,4,7.5,2650.0,684990.0,"['Balcony', 'Bathtubs', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Cable Ready', 'Cats Allowed', 'Concrete Floors', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Gated', 'Green Building', 'Hardwood Floors', 'High Ceilings', 'High Speed Internet Access', 'Large Dogs Allowed', 'Laundry Facilities', 'Laundry Service', 'Maintenance on site', 'Media Room', 'Patio', 'Property Manager on Site', 'Public Transportation', 'Recycling', 'Recycling', 'Roof Top Patio', 'Sundeck', 'Vaulted Ceiling', 'Vaulted Ceilings', 'View', 'Wardrobes', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Handrails', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2820-Eastlake-Ave-E_Seattle_WA_98102_M16449-37672
16,,Single Family Home,"18906 8th Ave NW Apt 211, Shoreline, WA 98177",,2-bedroom,2.0,920.0,1750.0,5,5.4,2395.0,642500.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/18906-8th-Ave-NW-Apt-211_Shoreline_WA_98177_M24843-75100
17,,Condo/Townhome/Row Home/Co-Op,"845 W Nickerson St, Seattle, WA 98119",,1-bedroom,1.0,600.0,1495.0,5,8.4,2650.0,684990.0,,Cats OK,https://www.realtor.com/realestateandhomes-detail/845-W-Nickerson-St_Seattle_WA_98119_M29418-56152
18,,Apartment,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",1929,studio,1.0,470.0,1495.0,3,4.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/603-12th-Ave-E_Seattle_WA_98102_M26456-82704
19,,Apartment,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",1929,1-bedroom,1.0,455.0,1495.0,3,4.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/603-12th-Ave-E_Seattle_WA_98102_M26456-82704
20,,Apartment,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",1929,1-bedroom,1.0,455.0,1550.0,3,4.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/603-12th-Ave-E_Seattle_WA_98102_M26456-82704
21,,Apartment,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",1929,1-bedroom,1.0,785.0,1550.0,3,4.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/603-12th-Ave-E_Seattle_WA_98102_M26456-82704
22,,Apartment,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",1929,1-bedroom,1.0,672.0,1495.0,3,4.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/603-12th-Ave-E_Seattle_WA_98102_M26456-82704
23,,Apartment,"603 12th Ave E. 603 12th Ave E, Seattle, WA 98102",1929,2-bedroom,1.0,876.0,2195.0,3,4.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/603-12th-Ave-E_Seattle_WA_98102_M26456-82704
24,,Apartment,"312 Harvard Ave. E. 312 Harvard Ave E, Seattle, WA 98102",1964,1-bedroom,1.0,0.0,1695.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/312-Harvard-Ave-E_Seattle_WA_98102_M11667-96279
25,,Apartment,"1811 17th Ave. 1811 17th Ave, Seattle, WA 98122",2014,2-bedroom,3.0,0.0,3295.0,5,3.8,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/1811-17th-Ave_Seattle_WA_98122_M12470-67119
26,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,1-bedroom,1.0,526.0,1595.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
27,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,1-bedroom,1.0,539.0,1565.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
28,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,1-bedroom,1.0,524.0,1450.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
29,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,1-bedroom,1.0,526.0,1555.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
30,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,1-bedroom,1.0,526.0,1550.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
31,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,2-bedroom,1.0,629.0,1795.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
32,,Apartment,"9050 Greenwood Ave N 9050 Greenwood Ave N, Seattle, WA 98103",,2-bedroom,1.0,629.0,1825.0,4,5.25,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/9050-Greenwood-Ave-N_Seattle_WA_98103_M11145-92228
33,Mark on 8th Apartments,Apartment,"285 8th Ave N, Seattle, WA 98109",2015,studio,1.0,436.0,1895.0,3,6.0,2650.0,684990.0,"['24 unique floor plans to choose from', 'Balcony', 'Barbecue Area', 'Cable Ready', 'Carpet', 'Cats Allowed', 'Controlled Access', 'Deck', 'Dogs Allowed', 'Durable, warm-toned vinyl plank flooring', 'Fitness Center', 'Freezer', 'Full-length windows in many homes', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'Ice Maker', 'In home washer/dryer in all homes', 'Kitchen', 'Open concept design', 'Oven', 'Oversize 12x24 floor tile in bathroom', 'Plush carpet to guide you to bed', 'Quartz Countertops', 'Quartz countertops and subway tile backsplash', 'Range', 'Sleek 6x24-tile tub surround with alcove', 'Spacious laundry room in many homes', 'Stainless Steel Appliances', 'Stainless steel appliances', 'Storage Units', 'Studio, one-/two-bedroom options', 'Underground Parking Garage', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'White upper/pecan lower cabinets']","['Cable or Satellite TV', 'Courtyard', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/777-Thomas-St_Seattle_WA_98109_M19125-32208
34,Mark on 8th Apartments,Apartment,"285 8th Ave N, Seattle, WA 98109",2015,studio,1.0,494.0,1750.0,3,6.0,2650.0,684990.0,"['24 unique floor plans to choose from', 'Balcony', 'Barbecue Area', 'Cable Ready', 'Carpet', 'Cats Allowed', 'Controlled Access', 'Deck', 'Dogs Allowed', 'Durable, warm-toned vinyl plank flooring', 'Fitness Center', 'Freezer', 'Full-length windows in many homes', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'Ice Maker', 'In home washer/dryer in all homes', 'Kitchen', 'Open concept design', 'Oven', 'Oversize 12x24 floor tile in bathroom', 'Plush carpet to guide you to bed', 'Quartz Countertops', 'Quartz countertops and subway tile backsplash', 'Range', 'Sleek 6x24-tile tub surround with alcove', 'Spacious laundry room in many homes', 'Stainless Steel Appliances', 'Stainless steel appliances', 'Storage Units', 'Studio, one-/two-bedroom options', 'Underground Parking Garage', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'White upper/pecan lower cabinets']","['Cable or Satellite TV', 'Courtyard', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/777-Thomas-St_Seattle_WA_98109_M19125-32208
