,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
10,Circa Green Lake Apartments,Apartment,"6900 E Green Lake Way N, Seattle, WA 98115",2009,1-bedroom,1.0,691.0,1711.0,4,8.25,2650.0,684990.0,"['24-Hour Fitness Center', '2nd Floor', '3,500 sf Green Roof Top Deck with Grilling Station', '3rd Floor', '4th Floor', 'ADA', 'BBQ/Picnic Area', 'Balcony', 'Bar Kitchen', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Breakfast Nook', 'Business Center', 'Cabana', 'Cable Ready', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Closed Bedroom', 'Clubhouse', 'Composting', 'Controlled Access', 'Deck', 'Den', 'Den', 'Dishwasher and Microwave', 'Double Pane Windows', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'European Cabinetry With Nickel Accents', 'Extra Storage', 'Fitness Center', 'Free Weights', 'Free Weights', 'Freezer', 'Full Lk View', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Hardwood Floors', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Intercom', 'Island Kitchen', 'Kitchen', 'Lake Access', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Nook', 'Office', 'On-Site Retail', 'Online Services', 'Oven', 'Oversized Window With Abundant Natural Light', 'Package Receiving', 'Package Service', 'Partial Lk View', 'Planned Social Activities', 'Poor Location/Corner', 'Property Manager on Site', 'Public Transportation', 'Quartz Countertops', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Reserved Parking', 'Rooftop Lounge', 'Smoke Free', 'Spacious Floorplans With Ample Closets', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Street Side', 'Sundeck', 'Sundeck Seating and BBQ', 'Tub/Shower', 'Views', 'Views of Green Lake and Park', 'Vinyl Flooring', 'Walk In Closet', 'Walk-In Closets', 'Walking/Biking Trails', 'Washer/Dryer', 'Washer/Dryer', 'Waterfront', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/6900-E-Green-Lake-Way-N_Seattle_WA_98115_M10910-72863
11,Circa Green Lake Apartments,Apartment,"6900 E Green Lake Way N, Seattle, WA 98115",2009,2-bedroom,2.0,1288.0,3112.0,4,8.25,2650.0,684990.0,"['24-Hour Fitness Center', '2nd Floor', '3,500 sf Green Roof Top Deck with Grilling Station', '3rd Floor', '4th Floor', 'ADA', 'BBQ/Picnic Area', 'Balcony', 'Bar Kitchen', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Breakfast Nook', 'Business Center', 'Cabana', 'Cable Ready', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Closed Bedroom', 'Clubhouse', 'Composting', 'Controlled Access', 'Deck', 'Den', 'Den', 'Dishwasher and Microwave', 'Double Pane Windows', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'European Cabinetry With Nickel Accents', 'Extra Storage', 'Fitness Center', 'Free Weights', 'Free Weights', 'Freezer', 'Full Lk View', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Hardwood Floors', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Intercom', 'Island Kitchen', 'Kitchen', 'Lake Access', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Nook', 'Office', 'On-Site Retail', 'Online Services', 'Oven', 'Oversized Window With Abundant Natural Light', 'Package Receiving', 'Package Service', 'Partial Lk View', 'Planned Social Activities', 'Poor Location/Corner', 'Property Manager on Site', 'Public Transportation', 'Quartz Countertops', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Reserved Parking', 'Rooftop Lounge', 'Smoke Free', 'Spacious Floorplans With Ample Closets', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Street Side', 'Sundeck', 'Sundeck Seating and BBQ', 'Tub/Shower', 'Views', 'Views of Green Lake and Park', 'Vinyl Flooring', 'Walk In Closet', 'Walk-In Closets', 'Walking/Biking Trails', 'Washer/Dryer', 'Washer/Dryer', 'Waterfront', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/6900-E-Green-Lake-Way-N_Seattle_WA_98115_M10910-72863
12,,Apartment,"110 12th Ave E 110 12th Ave E, Seattle, WA 98102",,2-bedroom,2.0,781.0,2499.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', '']",https://www.realtor.com/realestateandhomes-detail/110-12th-Ave-E_Seattle_WA_98102_M18609-00871
13,,Other,"910 Lenora St Unit S607, Seattle, WA 98121",,2-bedroom,2,1212.0,3800.0,4,4.75,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/910-Lenora-St-Apt-607_Seattle_WA_98121_M15886-56592
14,,Apartment,"12314 32nd Ave NE 12314 32nd Ave NE, Seattle, WA 98125",,1-bedroom,1.0,700.0,1450.0,6,5.83,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/12314-32nd-Ave-NE_Seattle_WA_98125_M20024-02039
15,,Apartment,"8 W Howe Street 8 W Howe St, Seattle, WA 98119",,studio,1.0,400.0,1245.0,5,8.4,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/8-W-Howe-St_Seattle_WA_98119_M17329-57568
16,,Condo/Townhome/Row Home/Co-Op,"623 23rd Ave E, Seattle, WA 98112",,2-bedroom,1,,1775.0,5,3.8,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/623-23rd-Ave-E_Seattle_WA_98112_M14966-36891
17,Sorento Flats,Apartment,"1414 E Yesler Way, Seattle, WA 98122",2017,studio,1.0,197.0,1225.0,5,4.0,2650.0,684990.0,"['Bike Storage', 'Cats Allowed', 'Controlled Access', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'High Speed Internet Access', 'Laundry Facilities', 'Lounge', 'Rooftop Lounge', 'Security System', 'Small Dogs Allowed', 'Smoke Free', 'Stainless Steel Appliances', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Disability Access', 'Microwave', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/1414-E-Yesler-Way_Seattle_WA_98122_M15088-08364
18,Sorento Flats,Apartment,"1414 E Yesler Way, Seattle, WA 98122",2017,studio,1.0,174.0,1150.0,5,4.0,2650.0,684990.0,"['Bike Storage', 'Cats Allowed', 'Controlled Access', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'High Speed Internet Access', 'Laundry Facilities', 'Lounge', 'Rooftop Lounge', 'Security System', 'Small Dogs Allowed', 'Smoke Free', 'Stainless Steel Appliances', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Disability Access', 'Microwave', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/1414-E-Yesler-Way_Seattle_WA_98122_M15088-08364
19,Sorento Flats,Apartment,"1414 E Yesler Way, Seattle, WA 98122",2017,studio,1.0,161.0,1100.0,5,4.0,2650.0,684990.0,"['Bike Storage', 'Cats Allowed', 'Controlled Access', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'High Speed Internet Access', 'Laundry Facilities', 'Lounge', 'Rooftop Lounge', 'Security System', 'Small Dogs Allowed', 'Smoke Free', 'Stainless Steel Appliances', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Disability Access', 'Microwave', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/1414-E-Yesler-Way_Seattle_WA_98122_M15088-08364
20,Sorento Flats,Apartment,"1414 E Yesler Way, Seattle, WA 98122",2017,studio,1.0,161.0,1075.0,5,4.0,2650.0,684990.0,"['Bike Storage', 'Cats Allowed', 'Controlled Access', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'High Speed Internet Access', 'Laundry Facilities', 'Lounge', 'Rooftop Lounge', 'Security System', 'Small Dogs Allowed', 'Smoke Free', 'Stainless Steel Appliances', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Disability Access', 'Microwave', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/1414-E-Yesler-Way_Seattle_WA_98122_M15088-08364
21,Sorento Flats,Apartment,"1414 E Yesler Way, Seattle, WA 98122",2017,studio,1.0,176.0,1075.0,5,4.0,2650.0,684990.0,"['Bike Storage', 'Cats Allowed', 'Controlled Access', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'High Speed Internet Access', 'Laundry Facilities', 'Lounge', 'Rooftop Lounge', 'Security System', 'Small Dogs Allowed', 'Smoke Free', 'Stainless Steel Appliances', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Disability Access', 'Microwave', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/1414-E-Yesler-Way_Seattle_WA_98122_M15088-08364
22,Sorento Flats,Apartment,"1414 E Yesler Way, Seattle, WA 98122",2017,studio,1.0,259.0,1300.0,5,4.0,2650.0,684990.0,"['Bike Storage', 'Cats Allowed', 'Controlled Access', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'High Speed Internet Access', 'Laundry Facilities', 'Lounge', 'Rooftop Lounge', 'Security System', 'Small Dogs Allowed', 'Smoke Free', 'Stainless Steel Appliances', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Disability Access', 'Microwave', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/1414-E-Yesler-Way_Seattle_WA_98122_M15088-08364
23,,Apartment,"8547 Phinney Ave N 8547 Phinney Ave N, Seattle, WA 98103",,1-bedroom,1.0,665.0,1295.0,5,6.8,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/8547-Phinney-Ave-N_Seattle_WA_98103_M13254-98570
24,The Central,Apartment,"2203 E Union St, Seattle, WA 98122",2016,studio,1.0,585.0,1600.0,6,4.0,2650.0,684990.0,"['16-Foot Ceilings*', '24 Hour Availability', 'BBQ/Picnic Area', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Car Wash Area', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Commercial-style Sinks with Pull-Down Faucets', 'Composting', 'Concrete Flooring*', 'Controlled Access', 'Deck', 'Den', 'Disposal Chutes', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'Elevator', 'Enclosed Parking Garage', 'Energy Star Stainless Steel Appliances', 'Freezer', 'Gated', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'In-House Guided Fitness Classes', 'Kitchen', 'Lounge', 'Maintenance on site', 'On-Site Retail', 'On-Site Shopping', 'Online Services', 'Online Services', 'Oven', 'Package Receiving', 'Package Service', 'Patio', 'Pet Washing Station', 'Pet Washing Station', 'Planned Social Activities', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Satellite TV', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stone-style, Hard-surface Counters', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Vaulted Ceiling', 'Video Patrol', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'WiFi Common Areas', 'Wood Plank Floors']","['Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2203-E-Union-St_Seattle_WA_98122_M21741-76390
25,The Central,Apartment,"2203 E Union St, Seattle, WA 98122",2016,1-bedroom,1.0,683.0,2060.0,6,4.0,2650.0,684990.0,"['16-Foot Ceilings*', '24 Hour Availability', 'BBQ/Picnic Area', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Car Wash Area', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Commercial-style Sinks with Pull-Down Faucets', 'Composting', 'Concrete Flooring*', 'Controlled Access', 'Deck', 'Den', 'Disposal Chutes', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'Elevator', 'Enclosed Parking Garage', 'Energy Star Stainless Steel Appliances', 'Freezer', 'Gated', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'In-House Guided Fitness Classes', 'Kitchen', 'Lounge', 'Maintenance on site', 'On-Site Retail', 'On-Site Shopping', 'Online Services', 'Online Services', 'Oven', 'Package Receiving', 'Package Service', 'Patio', 'Pet Washing Station', 'Pet Washing Station', 'Planned Social Activities', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Satellite TV', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stone-style, Hard-surface Counters', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Vaulted Ceiling', 'Video Patrol', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'WiFi Common Areas', 'Wood Plank Floors']","['Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2203-E-Union-St_Seattle_WA_98122_M21741-76390
26,The Central,Apartment,"2203 E Union St, Seattle, WA 98122",2016,1-bedroom,1.0,792.0,2210.0,6,4.0,2650.0,684990.0,"['16-Foot Ceilings*', '24 Hour Availability', 'BBQ/Picnic Area', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Car Wash Area', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Commercial-style Sinks with Pull-Down Faucets', 'Composting', 'Concrete Flooring*', 'Controlled Access', 'Deck', 'Den', 'Disposal Chutes', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'Elevator', 'Enclosed Parking Garage', 'Energy Star Stainless Steel Appliances', 'Freezer', 'Gated', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'In-House Guided Fitness Classes', 'Kitchen', 'Lounge', 'Maintenance on site', 'On-Site Retail', 'On-Site Shopping', 'Online Services', 'Online Services', 'Oven', 'Package Receiving', 'Package Service', 'Patio', 'Pet Washing Station', 'Pet Washing Station', 'Planned Social Activities', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Satellite TV', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stone-style, Hard-surface Counters', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Vaulted Ceiling', 'Video Patrol', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'WiFi Common Areas', 'Wood Plank Floors']","['Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2203-E-Union-St_Seattle_WA_98122_M21741-76390
27,The Central,Apartment,"2203 E Union St, Seattle, WA 98122",2016,1-bedroom,1.0,661.0,2220.0,6,4.0,2650.0,684990.0,"['16-Foot Ceilings*', '24 Hour Availability', 'BBQ/Picnic Area', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Car Wash Area', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Commercial-style Sinks with Pull-Down Faucets', 'Composting', 'Concrete Flooring*', 'Controlled Access', 'Deck', 'Den', 'Disposal Chutes', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'Elevator', 'Enclosed Parking Garage', 'Energy Star Stainless Steel Appliances', 'Freezer', 'Gated', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'In-House Guided Fitness Classes', 'Kitchen', 'Lounge', 'Maintenance on site', 'On-Site Retail', 'On-Site Shopping', 'Online Services', 'Online Services', 'Oven', 'Package Receiving', 'Package Service', 'Patio', 'Pet Washing Station', 'Pet Washing Station', 'Planned Social Activities', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Satellite TV', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stone-style, Hard-surface Counters', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Vaulted Ceiling', 'Video Patrol', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'WiFi Common Areas', 'Wood Plank Floors']","['Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2203-E-Union-St_Seattle_WA_98122_M21741-76390
