,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
0,,Single Family Home,"3439C 14th Ave W, Seattle, WA 98119",,3-bedroom,,1510.0,3100.0,5,8.4,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/3439C-14th-Ave-W_Seattle_WA_98119_M13153-29215
1,,Townhome,"6526 29th Ave S, Seattle, WA 98108",,3-bedroom,2.0,1376.0,2400.0,6,5.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/6526-29th-Ave-S_Seattle_WA_98108_M19175-55713
2,Broadstone Clarendon,Apartment,"105 Warren Ave N, Seattle, WA 98109",2017,1-bedroom,1.0,988.0,2999.0,4,8.5,2650.0,684990.0,"['24-7 Electronic Package Lockers', '24-Hour Maintenance', 'Accent Walls', 'Balconies or Patios*', 'Barbecue/Grill', 'Cable Ready', 'Car Charging Station', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Complimentary Common Area Wi-Fi', 'Composting', 'Controlled Access', 'Controlled Access Bike Storage', 'Controlled Access Bike Storage and Wash', 'Controlled Access Garage', 'Designer Finishes with Accent Walls', 'Dining Room', 'Dining Spaces', 'Distinctive Wood-Style Flooring', 'Dogs Allowed', 'Double Pane Windows', 'Elevator', 'Elevator access', 'Energy-Efficient, Dual-Pane Windows', 'Full-Size Washers & Dryers', 'Fully-Equipped Kitchens', 'Gas Barbecues with Outdoor', 'Gas Barbecues with Outdoor Dining Spaces', 'Gated', 'Glass Tile Backsplashes', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Loft, One- and Two-Bedroom Residences', 'Maintenance on site', 'Modern Custom-Wood Cabinetry', 'Modern Track Lighting', 'On-Site Retail', 'One- and Two-Bedroom Residences', 'Open-Concept Living Areas', 'Oven', 'Oversized Soaking Tubs', 'Plentiful interior storage', 'Plush Carpeting in Bedrooms', 'Portable Air Conditioning Unit Port', 'Private Expansive Balconies and Patios*', 'Professional On-Site Management', 'Quartz Countertops', 'Range', 'Recycling', 'Rooftop Deck with fire Pit', 'Rooftop Entertainment Deck', 'Rooftop Lounge', 'Sizable Coat Closets', 'Smoke Free', 'Stainless Steel Appliances', 'Stainless-Steel Appliance Packages', 'Tile Backsplashes', 'Tub/Shower', 'Views', 'Walk Score of 97!', 'Walk-In Closets', 'Walk-In Closets*', 'Washer/Dryer', 'throughout each Residence']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/105-Warren-Ave-N_Seattle_WA_98109_M27524-70294
3,Broadstone Clarendon,Apartment,"105 Warren Ave N, Seattle, WA 98109",2017,1-bedroom,1.0,733.0,2411.0,4,8.5,2650.0,684990.0,"['24-7 Electronic Package Lockers', '24-Hour Maintenance', 'Accent Walls', 'Balconies or Patios*', 'Barbecue/Grill', 'Cable Ready', 'Car Charging Station', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Complimentary Common Area Wi-Fi', 'Composting', 'Controlled Access', 'Controlled Access Bike Storage', 'Controlled Access Bike Storage and Wash', 'Controlled Access Garage', 'Designer Finishes with Accent Walls', 'Dining Room', 'Dining Spaces', 'Distinctive Wood-Style Flooring', 'Dogs Allowed', 'Double Pane Windows', 'Elevator', 'Elevator access', 'Energy-Efficient, Dual-Pane Windows', 'Full-Size Washers & Dryers', 'Fully-Equipped Kitchens', 'Gas Barbecues with Outdoor', 'Gas Barbecues with Outdoor Dining Spaces', 'Gated', 'Glass Tile Backsplashes', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Loft, One- and Two-Bedroom Residences', 'Maintenance on site', 'Modern Custom-Wood Cabinetry', 'Modern Track Lighting', 'On-Site Retail', 'One- and Two-Bedroom Residences', 'Open-Concept Living Areas', 'Oven', 'Oversized Soaking Tubs', 'Plentiful interior storage', 'Plush Carpeting in Bedrooms', 'Portable Air Conditioning Unit Port', 'Private Expansive Balconies and Patios*', 'Professional On-Site Management', 'Quartz Countertops', 'Range', 'Recycling', 'Rooftop Deck with fire Pit', 'Rooftop Entertainment Deck', 'Rooftop Lounge', 'Sizable Coat Closets', 'Smoke Free', 'Stainless Steel Appliances', 'Stainless-Steel Appliance Packages', 'Tile Backsplashes', 'Tub/Shower', 'Views', 'Walk Score of 97!', 'Walk-In Closets', 'Walk-In Closets*', 'Washer/Dryer', 'throughout each Residence']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/105-Warren-Ave-N_Seattle_WA_98109_M27524-70294
4,Broadstone Clarendon,Apartment,"105 Warren Ave N, Seattle, WA 98109",2017,1-bedroom,1.0,696.0,2296.0,4,8.5,2650.0,684990.0,"['24-7 Electronic Package Lockers', '24-Hour Maintenance', 'Accent Walls', 'Balconies or Patios*', 'Barbecue/Grill', 'Cable Ready', 'Car Charging Station', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Complimentary Common Area Wi-Fi', 'Composting', 'Controlled Access', 'Controlled Access Bike Storage', 'Controlled Access Bike Storage and Wash', 'Controlled Access Garage', 'Designer Finishes with Accent Walls', 'Dining Room', 'Dining Spaces', 'Distinctive Wood-Style Flooring', 'Dogs Allowed', 'Double Pane Windows', 'Elevator', 'Elevator access', 'Energy-Efficient, Dual-Pane Windows', 'Full-Size Washers & Dryers', 'Fully-Equipped Kitchens', 'Gas Barbecues with Outdoor', 'Gas Barbecues with Outdoor Dining Spaces', 'Gated', 'Glass Tile Backsplashes', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Loft, One- and Two-Bedroom Residences', 'Maintenance on site', 'Modern Custom-Wood Cabinetry', 'Modern Track Lighting', 'On-Site Retail', 'One- and Two-Bedroom Residences', 'Open-Concept Living Areas', 'Oven', 'Oversized Soaking Tubs', 'Plentiful interior storage', 'Plush Carpeting in Bedrooms', 'Portable Air Conditioning Unit Port', 'Private Expansive Balconies and Patios*', 'Professional On-Site Management', 'Quartz Countertops', 'Range', 'Recycling', 'Rooftop Deck with fire Pit', 'Rooftop Entertainment Deck', 'Rooftop Lounge', 'Sizable Coat Closets', 'Smoke Free', 'Stainless Steel Appliances', 'Stainless-Steel Appliance Packages', 'Tile Backsplashes', 'Tub/Shower', 'Views', 'Walk Score of 97!', 'Walk-In Closets', 'Walk-In Closets*', 'Washer/Dryer', 'throughout each Residence']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/105-Warren-Ave-N_Seattle_WA_98109_M27524-70294
5,Broadstone Clarendon,Apartment,"105 Warren Ave N, Seattle, WA 98109",2017,1-bedroom,1.0,893.0,3160.0,4,8.5,2650.0,684990.0,"['24-7 Electronic Package Lockers', '24-Hour Maintenance', 'Accent Walls', 'Balconies or Patios*', 'Barbecue/Grill', 'Cable Ready', 'Car Charging Station', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Complimentary Common Area Wi-Fi', 'Composting', 'Controlled Access', 'Controlled Access Bike Storage', 'Controlled Access Bike Storage and Wash', 'Controlled Access Garage', 'Designer Finishes with Accent Walls', 'Dining Room', 'Dining Spaces', 'Distinctive Wood-Style Flooring', 'Dogs Allowed', 'Double Pane Windows', 'Elevator', 'Elevator access', 'Energy-Efficient, Dual-Pane Windows', 'Full-Size Washers & Dryers', 'Fully-Equipped Kitchens', 'Gas Barbecues with Outdoor', 'Gas Barbecues with Outdoor Dining Spaces', 'Gated', 'Glass Tile Backsplashes', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Loft, One- and Two-Bedroom Residences', 'Maintenance on site', 'Modern Custom-Wood Cabinetry', 'Modern Track Lighting', 'On-Site Retail', 'One- and Two-Bedroom Residences', 'Open-Concept Living Areas', 'Oven', 'Oversized Soaking Tubs', 'Plentiful interior storage', 'Plush Carpeting in Bedrooms', 'Portable Air Conditioning Unit Port', 'Private Expansive Balconies and Patios*', 'Professional On-Site Management', 'Quartz Countertops', 'Range', 'Recycling', 'Rooftop Deck with fire Pit', 'Rooftop Entertainment Deck', 'Rooftop Lounge', 'Sizable Coat Closets', 'Smoke Free', 'Stainless Steel Appliances', 'Stainless-Steel Appliance Packages', 'Tile Backsplashes', 'Tub/Shower', 'Views', 'Walk Score of 97!', 'Walk-In Closets', 'Walk-In Closets*', 'Washer/Dryer', 'throughout each Residence']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/105-Warren-Ave-N_Seattle_WA_98109_M27524-70294
6,Broadstone Clarendon,Apartment,"105 Warren Ave N, Seattle, WA 98109",2017,2-bedroom,2.0,1070.0,3531.0,4,8.5,2650.0,684990.0,"['24-7 Electronic Package Lockers', '24-Hour Maintenance', 'Accent Walls', 'Balconies or Patios*', 'Barbecue/Grill', 'Cable Ready', 'Car Charging Station', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Complimentary Common Area Wi-Fi', 'Composting', 'Controlled Access', 'Controlled Access Bike Storage', 'Controlled Access Bike Storage and Wash', 'Controlled Access Garage', 'Designer Finishes with Accent Walls', 'Dining Room', 'Dining Spaces', 'Distinctive Wood-Style Flooring', 'Dogs Allowed', 'Double Pane Windows', 'Elevator', 'Elevator access', 'Energy-Efficient, Dual-Pane Windows', 'Full-Size Washers & Dryers', 'Fully-Equipped Kitchens', 'Gas Barbecues with Outdoor', 'Gas Barbecues with Outdoor Dining Spaces', 'Gated', 'Glass Tile Backsplashes', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Loft, One- and Two-Bedroom Residences', 'Maintenance on site', 'Modern Custom-Wood Cabinetry', 'Modern Track Lighting', 'On-Site Retail', 'One- and Two-Bedroom Residences', 'Open-Concept Living Areas', 'Oven', 'Oversized Soaking Tubs', 'Plentiful interior storage', 'Plush Carpeting in Bedrooms', 'Portable Air Conditioning Unit Port', 'Private Expansive Balconies and Patios*', 'Professional On-Site Management', 'Quartz Countertops', 'Range', 'Recycling', 'Rooftop Deck with fire Pit', 'Rooftop Entertainment Deck', 'Rooftop Lounge', 'Sizable Coat Closets', 'Smoke Free', 'Stainless Steel Appliances', 'Stainless-Steel Appliance Packages', 'Tile Backsplashes', 'Tub/Shower', 'Views', 'Walk Score of 97!', 'Walk-In Closets', 'Walk-In Closets*', 'Washer/Dryer', 'throughout each Residence']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/105-Warren-Ave-N_Seattle_WA_98109_M27524-70294
7,,Single Family Home,"3001 NE 89th St, Seattle, WA 98115",,1-bedroom,1.0,750.0,2095.0,6,7.17,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/3001-NE-89th-St_Seattle_WA_98115_M26701-12563
8,,Single Family Home,"7309 Sand Point Way NE Unit 726, Seattle, WA 98115",,1-bedroom,1.0,1032.0,1750.0,6,7.33,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/7309-Sand-Point-Way-NE-Unit-726_Seattle_WA_98115_M24764-81689
9,,Other,"12317 35th Ave NE Apt C, Seattle, WA 98125",,3-bedroom,1.0,3380.0,1900.0,6,5.83,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/12317-35th-Ave-NE-Apt-C_Seattle_WA_98125_M23818-48941
