,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
10,,Single Family Home,"4860 14th Ave SW, Seattle, WA 98106",,3-bedroom,,1690.0,3200.0,5,5.8,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/4860-14th-Ave-SW_Seattle_WA_98106_M29487-25161
11,,Single Family Home,"4342 7th Ave NE Apt C, Seattle, WA 98105",,2-bedroom,,1070.0,2195.0,5,8.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/4342-7th-Ave-NE-Apt-C_Seattle_WA_98105_M11440-44336
12,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,1-bedroom,1.0,720.0,1300.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
13,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,1-bedroom,1.0,696.0,1300.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
14,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,2-bedroom,2.0,1007.0,1520.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
15,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,2-bedroom,1.0,902.0,1390.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
16,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,2-bedroom,2.0,984.0,1500.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
17,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,2-bedroom,1.0,878.0,1450.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
18,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,3-bedroom,2.0,1126.0,1770.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
19,Wellington Place,Apartment,"327 S 177th Pl, Burien, WA 98148",1992,3-bedroom,2.0,1200.0,1820.0,5,4.8,1795.0,472500.0,"['24 Hour Availability', 'Balcony', 'Business Center', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Courtesy Patrol', 'Deck', 'Dining Room', 'Dogs Under 40 Pounds Allowed', 'Fitness Center', 'Great Commuter Routes', 'Health Club Discount', 'Heating', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'Maintenance on site', 'Online Services', 'Oven', 'Package Service', 'Patio', 'Pet Park', 'Pet Play Area', 'Pool', 'Porch', 'Property Manager on Site', 'Small Dogs Allowed', 'Smoke Free', 'Spa', 'Storage Space', 'Storage Units', 'Sunroom', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Ceiling Fan', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/327-S-177th-Pl_Seattle_WA_98148_M21424-99912
20,,Apartment,"3601 24th Ave W Apt 106, Seattle, WA 98199",,1-bedroom,1.0,712.0,1550.0,5,8.2,2650.0,684990.0,"['Fitness Center', 'Laundry Facility', 'Parking', 'Pool']","['Dishwasher', 'Large Closets', 'Patio/Balcony', 'Storage']",https://www.realtor.com/realestateandhomes-detail/3601-24th-Ave-W-Apt-106_Seattle_WA_98199_M12486-86461
21,,Apartment,"3028 1st Ave Unit 401, Seattle, WA 98121",,studio,1.0,600.0,3695.0,4,6.75,2650.0,684990.0,"['Cats Allowed', 'Dogs Allowed', 'Laundry Facility', 'Parking']","['Disability Access', 'Furnished Available', 'Hardwood Floors', 'Storage']",https://www.realtor.com/realestateandhomes-detail/3028-1st-Ave-Unit-401_Seattle_WA_98121_M14289-63345
22,,Apartment,"929 N 98th St Seattle, WA 98103 929 N 98th St, Seattle, WA 98103",,1-bedroom,1.0,600.0,1195.0,3,4.67,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/929-N-98th-St_Seattle_WA_98103_M29779-85590
23,,Apartment,"929 N 98th St Seattle, WA 98103 929 N 98th St, Seattle, WA 98103",,1-bedroom,1.0,0.0,1195.0,3,4.67,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/929-N-98th-St_Seattle_WA_98103_M29779-85590
24,,Apartment,"929 N 98th St Seattle, WA 98103 929 N 98th St, Seattle, WA 98103",,1-bedroom,1.0,0.0,1250.0,3,4.67,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/929-N-98th-St_Seattle_WA_98103_M29779-85590
25,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,656.0,1744.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
26,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,605.0,1653.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
27,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,690.0,1703.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
28,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,613.0,1708.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
29,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,638.0,1643.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
30,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,670.0,1773.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
31,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,530.0,1388.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
32,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,583.0,1633.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
33,Nova,Apartment,"4600 36th Ave SW, Seattle, WA 98126",2012,1-bedroom,1.0,568.0,1619.0,5,6.4,2650.0,684990.0,"['100% smoke free community', 'BBQ area', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Built green community', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Community Garden', 'Community lounge', 'Controlled access garage', 'Convenient transportation access', 'Custom cabinetry', 'Dogs Allowed', 'Downtown Seattle Skyline views', 'Energy Star appliances', 'Freezer', 'Garden', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Meal Service', 'Moon garden', 'Open layout', 'Operable energy efficient windows', 'Oven', 'Pantry', 'Picnic Tables', 'Quartz countertops', 'Range', 'Rooftop deck with fire pit', 'Smoke Free', 'Soaking tub', 'Sound views', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless steel appliance package', 'Storage Units', 'Subway tile backsplash', 'Tub/Shower', 'Upgraded wooden blinds', 'Views', 'Vinyl plank flooring', 'Walk-In Closets']","['Ceiling Fan', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/36th-Ave-SW_Seattle_WA_98126_M16681-16019
