,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
39,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1454.0,6960.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
40,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1046.0,3862.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
41,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1184.0,4455.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
42,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1189.0,4496.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
43,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1571.0,8405.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
44,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1165.0,4190.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
45,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1321.0,4635.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
46,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1041.0,3716.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
47,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1510.0,8445.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
48,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,2-bedroom,2.0,1041.0,3735.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
49,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,3-bedroom,3.0,2170.0,13160.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
50,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,3-bedroom,3.0,1992.0,11660.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
51,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,3-bedroom,3.0,2584.0,15160.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
52,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,3-bedroom,3.0,2535.0,14860.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
53,McKenzie,Apartment,"2202 Eighth Ave, Seattle, WA 98121",2018,3-bedroom,3.0,1847.0,8336.0,3,6.0,2650.0,684990.0,"['10 Person Spa Tub', '24/7 Concierge', '360 degree wrap around deck', '39th Floor Fitness Center', 'Bike Parking and Wash Station', 'Bike repair station', 'California Closets in every home', 'Cardio Machines', 'Cats Allowed', 'Concierge', 'Either Bosch Or Bertazzoni Appliances', 'Elevator', 'Enclosed Garages Available', 'Fitness Center', 'Gas Ranges In Select Units', 'Great Room', 'Great Room with Territorial Views', 'Guest Suites Available', 'Island with Television and BBQs', 'Keiser, Techno Gym, and TRX', 'Large Dogs Allowed', 'Media and Entertainment Lounge with Kitchen', 'Outdoor Living Room with Fireplace Seating', 'Pneumatic Strength Machines', 'Precor Cardio Equipment', 'Private Dining & Conference Room', 'Private Dining and Conference Room', 'Private Garages Available', 'Quartz Countertops', 'Roof top dog spa', 'Sauna', 'Smart Lock Technology', 'Spa Relaxation Sanctuary', 'Spa With 10- Person Spa Tub', 'Space Needle view', 'Steam Room', 'Steam Room and Sauna', 'Sun deck with Chaise Lounges', 'TV & Bar Room', 'Weight Machines', 'Wheelchair Accessible (Rooms)', 'Wine Fridges In Select Units', 'Yoga Room With On-Demand Fitness Program', 'Yoga Room with On Demand Fitness Technology', 'outdoor dog zone']","['Air Conditioning', 'Disability Access', 'Fireplace', 'Garage', 'View']",https://www.realtor.com/realestateandhomes-detail/2208-8th-Ave_Seattle_WA_98121_M15105-59863
54,,Apartment,"5403 Ballard Ave. N.W. 5403 Ballard Ave NW, Seattle, WA 98107",1901,1-bedroom,1.0,0.0,1795.0,6,7.5,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/5403-Ballard-Ave-NW_Seattle_WA_98107_M29068-18309
55,,Apartment,"5403 Ballard Ave. N.W. 5403 Ballard Ave NW, Seattle, WA 98107",1901,1-bedroom,1.0,0.0,1825.0,6,7.5,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/5403-Ballard-Ave-NW_Seattle_WA_98107_M29068-18309
56,PARK HILL/GREENTREE APARTMENTS,Apartment,"6900 S 125th St, Seattle, WA 98178",1961,studio,1.0,440.0,925.0,4,3.5,2650.0,684990.0,"['Balcony', 'Cable Ready', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Controlled Access', 'Courtesy Patrol', 'Dogs Under 40 Pounds Allowed', 'Family Room', 'Heating', 'High Speed Internet Access', 'Individual Climate Control', 'Kitchen', 'Oven', 'Patio', 'Playground', 'Range', 'Satellite TV', 'Small Dogs Allowed', 'Smoke Free', 'Storage Units', 'Tub/Shower', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer For Rent ($50 p/month)', 'Washer/Dryer Hook Up']","['Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/6900-S-125th-St_Seattle_WA_98178_M15420-45703
57,PARK HILL/GREENTREE APARTMENTS,Apartment,"6900 S 125th St, Seattle, WA 98178",1961,1-bedroom,1.0,530.0,1030.0,4,3.5,2650.0,684990.0,"['Balcony', 'Cable Ready', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Controlled Access', 'Courtesy Patrol', 'Dogs Under 40 Pounds Allowed', 'Family Room', 'Heating', 'High Speed Internet Access', 'Individual Climate Control', 'Kitchen', 'Oven', 'Patio', 'Playground', 'Range', 'Satellite TV', 'Small Dogs Allowed', 'Smoke Free', 'Storage Units', 'Tub/Shower', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer For Rent ($50 p/month)', 'Washer/Dryer Hook Up']","['Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/6900-S-125th-St_Seattle_WA_98178_M15420-45703
58,PARK HILL/GREENTREE APARTMENTS,Apartment,"6900 S 125th St, Seattle, WA 98178",1961,1-bedroom,1.0,685.0,1040.0,4,3.5,2650.0,684990.0,"['Balcony', 'Cable Ready', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Controlled Access', 'Courtesy Patrol', 'Dogs Under 40 Pounds Allowed', 'Family Room', 'Heating', 'High Speed Internet Access', 'Individual Climate Control', 'Kitchen', 'Oven', 'Patio', 'Playground', 'Range', 'Satellite TV', 'Small Dogs Allowed', 'Smoke Free', 'Storage Units', 'Tub/Shower', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer For Rent ($50 p/month)', 'Washer/Dryer Hook Up']","['Cable or Satellite TV', 'Ceiling Fan', 'Dishwasher', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/6900-S-125th-St_Seattle_WA_98178_M15420-45703
59,,Apartment,"2761-2769 NW 80th Street 2761-2769 NW 80th St, Seattle, WA 98117",,2-bedroom,1.0,850.0,2100.0,5,7.8,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/2761-2769-NW-80th-St_Seattle_WA_98117_M21132-05059
60,,Condo/Townhome/Row Home/Co-Op,"4213 University Way NE, Seattle, WA 98105",,0-bedroom,1.0,470.0,1050.0,5,8.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/4213-University-Way-NE_Seattle_WA_98105_M22758-50477
61,,Other,"8028 11th Ave NE, Seattle, WA 98115",,2-bedroom,1.0,1740.0,2975.0,4,7.5,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/8028-11th-Ave-NE_Seattle_WA_98115_M12902-46027
62,,Other,"2221 Eastmont Way W, Seattle, WA 98199",,4-bedroom,2.0,3217.0,5700.0,5,8.2,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/2221-Eastmont-Way-W_Seattle_WA_98199_M23773-32243
63,,Apartment,"8409 5th Ave NE #02 8409 5th Ave NE Apt 2, Seattle, WA 98115",,1-bedroom,1.0,754.0,1449.0,3,7.67,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/8409-5th-Ave-NE-Apt-02_Seattle_WA_98115_M20707-47778
64,,Other,"3339 Bella Vista Ave S, Seattle, WA 98144",,4-bedroom,,3347.0,4950.0,5,4.8,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/3339-Bella-Vista-Ave-S_Seattle_WA_98144_M28905-90290
