,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
10,,Single Family Home,"4831 Fauntleroy Way SW Apt 402, Seattle, WA 98116",,1-bedroom,1.0,516.0,1500.0,5,6.8,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/4831-Fauntleroy-Way-SW_Seattle_WA_98116_M15959-99542
11,,Apartment,"8356 16th Ave NW 8356 16th Ave NW, Seattle, WA 98117",2001,2-bedroom,2.0,1200.0,2100.0,4,7.75,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/8356-16th-Ave-NW_Seattle_WA_98117_M19090-77603
12,,Apartment,"8356 16th Ave NW 8356 16th Ave NW, Seattle, WA 98117",2001,2-bedroom,2.0,1086.0,1950.0,4,7.75,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/8356-16th-Ave-NW_Seattle_WA_98117_M19090-77603
13,,Apartment,"1300 E. Denny Way 1300 E Denny Way, Seattle, WA 98122",1957,2-bedroom,1.0,0.0,2095.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', 'Microwave']",https://www.realtor.com/realestateandhomes-detail/1300-E-Denny-Way_Seattle_WA_98122_M19369-86034
14,,Single Family Home,"7732 31st Ave NW, Seattle, WA 98117",,1-bedroom,1.0,813.0,1995.0,5,7.8,2650.0,684990.0,"['Cats Allowed', 'Dogs Allowed', 'Parking']","['Dishwasher', 'Furnished Available', 'Patio/Balcony', 'Washer/Dryer in unit']",https://www.realtor.com/realestateandhomes-detail/7732-31st-Ave-NW_Seattle_WA_98117_M11172-06102
15,,Apartment,"8409 5th Ave NE #07 8409 5th Ave NE Apt 7, Seattle, WA 98115",,2-bedroom,2.0,911.0,1899.0,3,7.67,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/8409-5th-Ave-NE-Apt-07_Seattle_WA_98115_M26709-72643
16,,Apartment,"710-712.5 NE 43rd St 710-712 5 Ne 43rd St, Seattle, WA 98105",1950,2-bedroom,1.0,495.0,1395.0,5,8.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/710-712-5-Ne-43rd-St_Seattle_WA_98105_M19062-96169
17,,Single Family Home,"8741 17th Ave NW, Seattle, WA 98117",,2-bedroom,1.0,1000.0,1800.0,5,7.2,2650.0,684990.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/8741-17th-Ave-NW_Seattle_WA_98117_M12055-41946
18,,Condo/Townhome/Row Home/Co-Op,"613 4th Ave W, Seattle, WA 98119",,2-bedroom,2.0,1172.0,2599.0,4,8.5,2650.0,684990.0,,Cats OK,https://www.realtor.com/realestateandhomes-detail/613-4th-Ave-W_Seattle_WA_98119_M23236-83102
19,Holgate 12 Apartments,Apartment,"1814 12th Ave S, Seattle, WA 98144",2018,1-bedroom,1.0,577.0,1650.0,5,6.2,2650.0,684990.0,"['Balcony', 'Cable Ready', 'Carpet', 'Cats Allowed', 'Communal BBQ', 'Composting', 'Controlled Access', 'Dogs Allowed', 'Double Pane Windows', 'Fitness Center', 'Fitness Room', 'Freezer', 'Granite Countertops', 'Hardwood Floors', 'Heating', 'Kitchen', 'Oven', 'Parcel Locker', 'Patio', 'Range', 'Recycling', 'Rooftop deck', 'Secure Bike Storage', 'Separate Entrance', 'Sprinkler System', 'Stainless Steel Appliances', 'Tub/Shower', 'Views', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)']","['Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/1814-12th-Ave-S_Seattle_WA_98144_M13423-26846
20,,Apartment,"8745 Greenwood Ave N Apt 207, Seattle, WA 98103",,studio,1.0,396.0,1150.0,5,6.8,2650.0,684990.0,"['Parking', '']","['Dishwasher', 'Washer/Dryer in unit']",https://www.realtor.com/realestateandhomes-detail/8745-Greenwood-Ave-N-Apt-207_Seattle_WA_98103_M17954-57598
